STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,STATISTICAL_OPERATION,Statistical operation,UNIT_MEASURE,Unit of measure,AGE,Age,METHODOLOGY,Methodology,DEFINITION,Definition,POVERTY_LINE,Poverty line,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals,PRICE_BASE,Price base,BASE_PER,Base period,CONF_STATUS,Confidentiality status
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1985,,0.305,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1990,,0.347,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1994,,0.334,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1999,,0.337,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2000,,0.351,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2001,,0.336,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2002,,0.333,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2003,,0.333,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.331,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.335,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2006,,0.337,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2007,,0.342,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.345,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.351,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,GBR,United Kingdom,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.347,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1993,,0.358,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1994,,0.356,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1995,,0.351,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1996,,0.354,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1997,,0.356,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1998,,0.347,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1999,,0.345,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2000,,0.347,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2001,,0.352,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2002,,0.37,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2003,,0.365,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2004,,0.352,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2005,,0.373,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2006,,0.376,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2007,,0.367,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.37,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2009,,0.374,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.375,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2011,,0.387,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,USA,United States,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2012,,0.385,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,RUS,Russia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2008,,0.42,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,RUS,Russia,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,2010,,0.391,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1976,,0.295,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1976,,0.296,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1977,,0.279,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1977,,0.279,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1978,,0.287,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1978,,0.287,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1979,,0.281,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1979,,0.281,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1980,,0.285,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1980,,0.285,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1981,,0.282,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1981,,0.282,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1982,,0.288,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1982,,0.288,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1983,,0.297,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1983,,0.297,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1984,,0.293,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1984,,0.293,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1985,,0.29,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1985,,0.291,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1986,,0.29,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1986,,0.289,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1987,,0.287,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1987,,0.288,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2012,Income definition since 2012,D_CUR,Current definition,_Z,Not applicable,1988,,0.284,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1988,,0.283,,A,Normal value,,,,,3,Three,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),Income distribution database,I,CAN,Canada,A,Annual,INC_DISP_GINI,Gini (disposable income),_Z,Not applicable​​,0_TO_1,0-1 scale,Y18T65,From 18 to 65 years,METH2011,Income definition until 2011,D_CUR,Current definition,_Z,Not applicable,1989,,0.278,,A,Normal value,,,,,3,Three,,,,,,
